Date,Open,High,Low,Close,Volume
2019-09-02,590.0,590.0,570.0,590.0,74282400
2019-09-03,610.0,710.0,590.0,655.0,92037500
2019-09-04,655.0,715.0,645.0,705.0,63289600
2019-09-05,710.0,740.0,700.0,720.0,40137300
2019-09-06,720.0,725.0,690.0,695.0,35909000
2019-09-09,700.0,710.0,695.0,695.0,26896400
2019-09-10,680.0,705.0,645.0,700.0,34622700
2019-09-11,700.0,715.0,690.0,695.0,22152200
2019-09-12,695.0,700.0,680.0,690.0,31385700
2019-09-13,690.0,700.0,680.0,680.0,32061200
